bigtech_name,language,creation_at
microsoft,F#,10-06-2025
microsoft,C#,25-06-2025
microsoft,C#,10-04-2025
microsoft,PowerShell,05-03-2025
microsoft,C#,18-06-2025
microsoft,PowerShell,25-08-2024
microsoft,C#,06-05-2024
microsoft,C#,09-04-2024
microsoft,TypeScript,21-08-2024
microsoft,C#,17-06-2025
microsoft,C#,13-06-2024
microsoft,C#,13-06-2024
microsoft,Jupyter Notebook,13-12-2023
microsoft,Python,21-02-2024
microsoft,PowerShell,01-07-2025
microsoft,PowerShell,04-04-2025
microsoft,PowerShell,04-04-2025
microsoft,PowerShell,04-04-2025
microsoft,C#,16-10-2023
microsoft,C#,27-06-2025
microsoft,PowerShell,10-05-2023
microsoft,TeX,02-07-2025
microsoft,Python,07-07-2025
microsoft,C#,11-07-2025
microsoft,C#,04-07-2025
microsoft,Ruby,22-07-2024
microsoft,Python,11-03-2025
microsoft,C++,26-06-2025
microsoft,C,03-09-2024
microsoft,Python,28-01-2023
microsoft,HCL,16-11-2023
microsoft,JavaScript,08-07-2025
microsoft,Python,22-07-2024
microsoft,PowerShell,08-02-2025
microsoft,JavaScript,04-04-2025
microsoft,JavaScript,08-07-2023
microsoft,Python,16-11-2023
microsoft,C,11-04-2025
microsoft,Python,11-07-2025
microsoft,C,12-06-2025
microsoft,Jupyter Notebook,02-07-2025
microsoft,Python,04-04-2025
microsoft,HTML,09-07-2025
microsoft,Python,09-11-2023
microsoft,JavaScript,10-07-2025
microsoft,C++,11-07-2025
microsoft,C++,10-07-2025
microsoft,C++,10-07-2025
microsoft,C#,18-01-2025
microsoft,C#,07-07-2025
microsoft,TypeScript,08-05-2024
microsoft,TypeScript,29-10-2024
microsoft,Python,01-05-2025
microsoft,TypeScript,01-06-2024
microsoft,C#,03-07-2025
microsoft,TSQL,02-07-2025
microsoft,Jupyter Notebook,20-04-2025
microsoft,Java,01-04-2025
microsoft,Python,15-06-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,12-06-2025
microsoft,TypeScript,11-07-2025
microsoft,PowerShell,01-04-2024
microsoft,TypeScript,02-06-2025
microsoft,TypeScript,03-03-2025
microsoft,TypeScript,04-04-2025
microsoft,Jupyter Notebook,07-01-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,TypeScript,04-04-2025
microsoft,Python,21-01-2025
microsoft,PowerShell,03-01-2025
microsoft,PowerShell,11-07-2025
microsoft,Jupyter Notebook,28-08-2023
microsoft,Jupyter Notebook,27-11-2023
microsoft,Python,12-08-2024
microsoft,Python,14-05-2025
microsoft,TSQL,28-02-2025
microsoft,Python,09-04-2025
microsoft,Python,29-11-2024
microsoft,Python,30-06-2025
microsoft,TypeScript,17-06-2025
microsoft,JavaScript,08-03-2025
microsoft,C#,17-01-2025
microsoft,C++,02-09-2024
microsoft,C#,29-06-2025
microsoft,Python,05-06-2025
microsoft,Jupyter Notebook,12-06-2023
microsoft,PowerShell,23-05-2025
microsoft,Python,23-06-2025
microsoft,Python,11-07-2025
microsoft,C,15-05-2025
microsoft,C#,19-05-2025
microsoft,Python,10-07-2025
microsoft,Python,11-08-2024
microsoft,HTML,08-07-2025
microsoft,Python,11-07-2025
microsoft,Python,11-07-2025
microsoft,C#,10-06-2025
microsoft,JavaScript,19-07-2024
microsoft,Python,04-04-2025
microsoft,JavaScript,27-01-2023
microsoft,Python,11-07-2025
microsoft,C++,14-04-2025
microsoft,Python,23-06-2025
microsoft,Python,17-06-2025
microsoft,Python,03-07-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,22-07-2024
microsoft,Python,29-04-2025
microsoft,Shell,10-07-2025
microsoft,Python,09-07-2025
microsoft,PowerShell,01-07-2025
microsoft,TypeScript,13-04-2024
microsoft,TypeScript,10-07-2025
microsoft,C++,11-08-2024
microsoft,C#,08-07-2025
microsoft,Rust,10-07-2025
microsoft,C#,11-04-2025
microsoft,Jupyter Notebook,04-03-2025
microsoft,TypeScript,29-06-2025
microsoft,Jupyter Notebook,26-07-2024
microsoft,Bicep,11-07-2025
microsoft,Jupyter Notebook,16-06-2025
microsoft,JavaScript,13-06-2023
microsoft,Java,21-08-2024
microsoft,Java,19-07-2024
microsoft,R,22-08-2023
microsoft,Java,03-01-2023
microsoft,TypeScript,03-09-2024
microsoft,Jupyter Notebook,06-11-2024
microsoft,C++,11-07-2025
microsoft,JavaScript,08-09-2023
microsoft,Shell,27-01-2023
microsoft,C#,10-07-2025
microsoft,C#,08-07-2025
microsoft,TypeScript,19-02-2025
microsoft,PowerShell,24-06-2025
microsoft,C#,06-10-2023
microsoft,Shell,04-04-2025
microsoft,HTML,18-05-2025
microsoft,Java,16-11-2023
microsoft,C#,01-03-2025
microsoft,HTML,11-08-2024
microsoft,C++,11-08-2024
microsoft,C#,16-11-2023
microsoft,PHP,14-06-2025
microsoft,C#,10-09-2024
microsoft,HCL,27-06-2025
microsoft,C#,02-07-2025
microsoft,C#,05-06-2025
microsoft,C#,28-06-2025
microsoft,C#,20-06-2025
microsoft,TypeScript,10-07-2025
microsoft,C,04-03-2025
microsoft,TypeScript,05-08-2024
microsoft,C,16-03-2025
microsoft,C,30-03-2025
microsoft,C#,19-03-2025
microsoft,C#,19-07-2024
microsoft,Jupyter Notebook,08-06-2025
microsoft,JavaScript,09-07-2025
microsoft,C#,07-07-2025
microsoft,Shell,21-05-2025
microsoft,Python,16-11-2023
microsoft,PowerShell,04-06-2025
microsoft,PowerShell,05-02-2024
microsoft,Python,17-06-2025
microsoft,Python,28-05-2025
microsoft,Java,16-02-2025
microsoft,Python,04-04-2025
microsoft,Rust,22-06-2025
microsoft,TSQL,27-06-2025
microsoft,Python,30-06-2025
microsoft,Python,10-07-2025
microsoft,Python,04-04-2025
microsoft,Pawn,02-12-2024
microsoft,C#,26-06-2025
microsoft,TypeScript,18-04-2025
microsoft,Python,05-12-2024
microsoft,C++,25-06-2025
microsoft,Go,27-01-2024
microsoft,Python,30-06-2025
microsoft,Python,18-04-2025
microsoft,F#,03-07-2025
microsoft,C#,26-09-2023
microsoft,Kotlin,21-01-2025
microsoft,Go,16-03-2023
microsoft,HCL,09-05-2023
microsoft,C#,26-04-2024
microsoft,C#,10-03-2025
microsoft,TypeScript,19-11-2024
microsoft,C++,11-07-2025
microsoft,C++,10-07-2025
microsoft,JavaScript,01-07-2025
microsoft,C++,10-07-2025
microsoft,C,11-07-2025
microsoft,C++,10-07-2025
microsoft,HTML,10-07-2025
microsoft,C++,10-07-2025
microsoft,C++,10-07-2025
microsoft,C++,11-07-2025
microsoft,C++,11-07-2025
microsoft,C++,10-07-2025
microsoft,C++,10-07-2025
microsoft,Python,26-06-2025
microsoft,Python,20-05-2025
microsoft,C++,10-07-2025
microsoft,C++,11-07-2025
microsoft,C++,18-05-2025
microsoft,Python,26-02-2025
microsoft,Python,20-10-2024
microsoft,Python,26-06-2025
microsoft,Python,11-07-2025
microsoft,Python,02-06-2025
microsoft,Python,31-05-2023
microsoft,Python,26-06-2025
microsoft,C++,20-01-2025
microsoft,C++,11-08-2024
microsoft,C++,11-08-2024
microsoft,Python,05-07-2025
microsoft,Cython,09-07-2025
microsoft,JavaScript,24-03-2025
microsoft,C,09-07-2025
microsoft,C++,09-03-2025
microsoft,Python,11-07-2025
microsoft,C++,19-06-2025
microsoft,Go,19-06-2025
microsoft,Shell,11-08-2024
microsoft,C#,23-06-2025
microsoft,Ruby,10-07-2025
microsoft,JavaScript,27-01-2023
microsoft,TypeScript,09-05-2023
microsoft,TypeScript,11-07-2025
microsoft,C#,11-07-2025
microsoft,PowerShell,16-04-2025
microsoft,C,11-07-2025
microsoft,Go,02-07-2025
microsoft,PowerShell,03-12-2024
microsoft,TypeScript,28-01-2025
microsoft,TypeScript,04-04-2025
microsoft,Python,05-09-2024
microsoft,PowerShell,13-06-2024
microsoft,Bicep,25-04-2025
microsoft,Jupyter Notebook,29-06-2025
microsoft,HTML,11-07-2025
microsoft,C#,10-07-2025
microsoft,C#,16-11-2023
microsoft,C#,15-07-2023
microsoft,C#,28-11-2022
microsoft,C#,03-06-2025
microsoft,PowerShell,19-07-2024
microsoft,Dockerfile,10-07-2025
microsoft,JavaScript,08-03-2025
microsoft,Jupyter Notebook,09-04-2025
microsoft,C#,10-07-2025
microsoft,C#,27-06-2023
microsoft,C#,28-01-2023
microsoft,C#,28-05-2025
microsoft,Python,16-01-2024
microsoft,Jupyter Notebook,18-06-2025
microsoft,Python,04-04-2025
microsoft,Python,10-07-2025
microsoft,C#,13-06-2024
microsoft,Python,11-07-2025
microsoft,Python,01-09-2024
microsoft,Python,04-04-2025
microsoft,C#,19-07-2024
microsoft,Jupyter Notebook,25-07-2024
microsoft,Python,16-06-2025
microsoft,C#,10-03-2025
microsoft,C++,10-03-2025
microsoft,C,11-07-2025
microsoft,PowerShell,28-02-2025
microsoft,PowerShell,16-01-2025
microsoft,PowerShell,10-07-2025
microsoft,Python,10-07-2025
microsoft,Python,12-03-2025
microsoft,Python,25-05-2025
microsoft,C#,18-12-2024
microsoft,CSS,16-03-2023
microsoft,Jupyter Notebook,08-01-2025
microsoft,Python,31-07-2024
microsoft,HTML,28-04-2024
microsoft,Python,25-08-2024
microsoft,Python,25-06-2025
microsoft,Python,09-07-2025
microsoft,Python,23-04-2025
microsoft,Jupyter Notebook,04-02-2025
microsoft,Jupyter Notebook,02-07-2025
microsoft,Jupyter Notebook,22-04-2025
microsoft,Jupyter Notebook,14-03-2025
microsoft,Jupyter Notebook,31-05-2023
microsoft,Python,04-07-2025
microsoft,Python,04-04-2025
microsoft,SCSS,18-11-2024
microsoft,C#,27-01-2025
microsoft,Python,22-04-2025
microsoft,Python,09-03-2024
microsoft,Python,04-04-2025
microsoft,Python,17-06-2025
microsoft,Python,15-05-2025
microsoft,Python,04-04-2025
microsoft,Python,28-03-2025
microsoft,Python,04-04-2025
microsoft,Jupyter Notebook,12-04-2025
microsoft,Python,07-07-2025
microsoft,Python,04-04-2025
microsoft,JavaScript,22-04-2024
microsoft,HTML,08-07-2025
microsoft,C#,04-04-2025
microsoft,C,27-06-2025
microsoft,TypeScript,26-06-2025
microsoft,TypeScript,25-06-2025
microsoft,SystemVerilog,11-08-2024
microsoft,Python,17-02-2025
microsoft,Python,01-07-2025
microsoft,Go,12-06-2025
microsoft,Python,15-02-2023
microsoft,TypeScript,07-07-2025
microsoft,C#,11-07-2025
microsoft,Go,11-07-2025
microsoft,Java,08-07-2025
microsoft,JavaScript,04-04-2025
microsoft,C#,09-06-2025
microsoft,C#,17-06-2025
microsoft,Python,07-06-2025
microsoft,TypeScript,11-07-2025
microsoft,Python,26-06-2025
microsoft,C++,10-05-2025
microsoft,C#,12-03-2023
microsoft,C++,10-07-2025
microsoft,C++,10-07-2025
microsoft,C#,10-03-2025
microsoft,C#,08-07-2025
microsoft,Python,23-05-2025
microsoft,TypeScript,09-07-2025
microsoft,JavaScript,02-07-2025
microsoft,Python,13-08-2024
microsoft,HTML,18-06-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Mathematica,15-04-2025
microsoft,C#,13-05-2025
microsoft,C#,31-05-2025
microsoft,CSS,14-12-2022
microsoft,C#,21-06-2025
microsoft,C#,21-06-2025
microsoft,C#,06-10-2023
microsoft,PowerShell,21-06-2025
microsoft,C#,30-06-2025
microsoft,JavaScript,13-08-2024
microsoft,C#,13-08-2024
microsoft,JavaScript,03-06-2025
microsoft,C#,12-06-2023
microsoft,C#,04-04-2025
microsoft,Bicep,05-02-2025
microsoft,C#,01-03-2024
microsoft,C#,07-08-2024
microsoft,PowerShell,26-06-2025
microsoft,TypeScript,26-05-2025
microsoft,PowerShell,05-07-2025
microsoft,SCSS,22-06-2025
microsoft,C#,04-04-2025
microsoft,XQuery,23-06-2025
microsoft,C#,18-01-2024
microsoft,Kotlin,22-07-2024
microsoft,Python,01-07-2025
microsoft,Python,13-06-2024
microsoft,Python,09-04-2025
microsoft,Python,27-04-2025
microsoft,C#,16-11-2023
microsoft,Python,20-06-2025
microsoft,C#,30-06-2025
microsoft,C++,13-10-2024
microsoft,C,11-07-2025
microsoft,C++,11-06-2025
microsoft,MATLAB,28-01-2025
microsoft,Java,10-07-2024
microsoft,Python,16-05-2025
microsoft,TypeScript,11-06-2025
microsoft,C++,05-12-2024
microsoft,JavaScript,19-07-2024
microsoft,TypeScript,13-03-2025
microsoft,C++,11-08-2024
microsoft,C#,02-07-2025
microsoft,Jupyter Notebook,16-02-2025
microsoft,C++,05-07-2025
microsoft,Rust,11-07-2025
microsoft,TypeScript,11-12-2024
microsoft,C#,26-07-2024
microsoft,Python,13-06-2024
microsoft,C++,07-05-2025
microsoft,Python,13-03-2025
microsoft,Jupyter Notebook,27-03-2025
microsoft,Java,09-04-2025
microsoft,C#,03-01-2025
microsoft,Java,25-06-2024
microsoft,Rust,20-05-2025
microsoft,JavaScript,20-11-2023
microsoft,Bicep,01-05-2025
microsoft,Jupyter Notebook,12-04-2025
microsoft,Rust,22-06-2025
microsoft,C#,22-08-2024
microsoft,Lua,03-07-2024
microsoft,C++,08-07-2025
microsoft,Jupyter Notebook,13-06-2023
microsoft,JavaScript,13-06-2023
microsoft,Python,16-06-2025
microsoft,Elm,04-12-2024
microsoft,TypeScript,13-06-2023
microsoft,JavaScript,05-05-2024
microsoft,PowerShell,12-06-2025
microsoft,Java,20-04-2021
microsoft,C#,29-08-2022
microsoft,Swift,16-04-2025
microsoft,Java,13-01-2022
microsoft,JavaScript,21-07-2024
microsoft,C#,29-08-2022
microsoft,Swift,21-07-2024
microsoft,C#,29-08-2022
microsoft,TypeScript,28-05-2025
microsoft,Python,22-07-2024
microsoft,Python,30-03-2025
microsoft,Python,13-06-2024
microsoft,Python,10-07-2025
microsoft,Jupyter Notebook,04-04-2025
microsoft,C#,22-07-2024
microsoft,C#,08-09-2022
microsoft,C#,19-06-2025
microsoft,C#,01-09-2024
microsoft,PowerShell,19-03-2024
microsoft,C++,11-08-2024
microsoft,PowerShell,04-04-2025
microsoft,Kotlin,11-07-2025
microsoft,Swift,17-06-2025
microsoft,PowerShell,07-07-2025
microsoft,JavaScript,21-06-2025
microsoft,JavaScript,16-05-2025
microsoft,Java,16-11-2023
microsoft,C,11-08-2024
microsoft,C++,11-08-2024
microsoft,TypeScript,27-01-2023
microsoft,TypeScript,27-01-2023
microsoft,Python,24-01-2024
microsoft,PowerShell,01-07-2025
microsoft,C#,18-04-2025
microsoft,TypeScript,04-04-2025
microsoft,JavaScript,04-04-2025
microsoft,JavaScript,22-05-2025
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,30-01-2024
microsoft,Python,17-06-2025
microsoft,Python,08-06-2025
microsoft,TypeScript,06-05-2025
microsoft,Go,04-07-2025
microsoft,C,28-06-2025
microsoft,C++,01-07-2025
microsoft,C#,18-04-2025
microsoft,Python,10-07-2025
microsoft,C++,26-06-2025
microsoft,Python,08-07-2025
microsoft,R,04-06-2025
microsoft,C#,11-07-2025
microsoft,Vue,25-06-2025
microsoft,Python,26-05-2025
microsoft,Python,06-07-2025
microsoft,C++,11-08-2024
microsoft,Python,10-07-2025
microsoft,Python,30-06-2025
microsoft,PowerShell,01-09-2024
microsoft,C++,11-08-2024
microsoft,Python,25-06-2025
microsoft,JavaScript,22-08-2023
microsoft,C#,18-06-2025
microsoft,MATLAB,15-04-2025
microsoft,PowerShell,12-04-2023
microsoft,PowerShell,04-01-2024
microsoft,TypeScript,10-08-2022
microsoft,HTML,20-09-2024
microsoft,PowerShell,11-05-2025
microsoft,Python,21-09-2022
microsoft,PowerShell,11-08-2024
microsoft,C,04-07-2025
microsoft,TypeScript,06-04-2024
microsoft,C#,23-02-2024
microsoft,C#,09-07-2025
microsoft,C++,26-06-2025
microsoft,TypeScript,16-07-2023
microsoft,PowerShell,22-04-2025
microsoft,Python,09-02-2025
microsoft,C#,22-07-2024
microsoft,Python,05-07-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,04-04-2025
microsoft,JavaScript,20-05-2025
microsoft,PowerShell,22-05-2025
microsoft,C#,04-04-2025
microsoft,Jupyter Notebook,10-03-2025
microsoft,Jupyter Notebook,13-05-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,09-07-2025
microsoft,Go,11-07-2025
microsoft,HCL,11-07-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Python,11-07-2025
microsoft,Java,21-06-2025
microsoft,Jupyter Notebook,26-06-2025
microsoft,HTML,28-06-2025
microsoft,C#,10-07-2025
microsoft,Go,14-05-2025
microsoft,Jupyter Notebook,13-06-2025
microsoft,Jupyter Notebook,12-06-2025
microsoft,Jupyter Notebook,04-04-2025
microsoft,Go,29-10-2024
microsoft,Go,16-11-2023
microsoft,Smarty,16-11-2023
microsoft,C#,11-09-2024
microsoft,C#,09-06-2025
microsoft,Python,03-07-2025
microsoft,Python,17-06-2025
microsoft,Python,30-06-2025
microsoft,Jupyter Notebook,06-07-2025
microsoft,TypeScript,11-07-2025
microsoft,JavaScript,26-06-2025
microsoft,TypeScript,31-01-2025
microsoft,TypeScript,28-01-2023
microsoft,C#,11-07-2025
microsoft,Python,10-07-2025
microsoft,Ruby,18-06-2025
microsoft,Jupyter Notebook,03-07-2025
microsoft,C#,21-04-2025
microsoft,Python,12-04-2025
microsoft,PowerShell,25-06-2025
microsoft,C#,15-05-2024
microsoft,Lua,19-07-2024
microsoft,Python,02-07-2025
microsoft,C#,01-09-2024
microsoft,C++,11-08-2024
microsoft,C#,03-07-2025
microsoft,Java,09-07-2025
microsoft,C#,09-07-2025
microsoft,Go,09-07-2025
microsoft,TypeScript,30-06-2025
microsoft,Python,14-06-2025
microsoft,TypeScript,30-06-2025
microsoft,C++,11-08-2024
microsoft,Python,04-04-2025
microsoft,C#,04-04-2025
microsoft,HTML,21-04-2025
microsoft,PowerShell,02-07-2025
microsoft,JavaScript,05-10-2024
microsoft,PowerShell,22-07-2024
microsoft,PowerShell,04-04-2025
microsoft,Python,06-07-2025
microsoft,C#,23-06-2025
microsoft,C++,24-06-2025
microsoft,TypeScript,24-06-2025
microsoft,C#,02-09-2022
microsoft,Liquid,08-07-2025
microsoft,C#,11-05-2025
microsoft,C#,09-01-2025
microsoft,TSQL,11-07-2025
microsoft,C#,07-07-2025
microsoft,C#,04-04-2025
microsoft,C#,05-03-2025
microsoft,C#,17-04-2025
microsoft,Java,13-06-2024
microsoft,Python,13-06-2025
microsoft,C#,16-11-2023
microsoft,Jupyter Notebook,09-07-2025
microsoft,HTML,06-05-2024
microsoft,TypeScript,13-06-2025
microsoft,C#,08-07-2025
microsoft,Python,04-04-2025
microsoft,Rust,20-05-2025
microsoft,TypeScript,11-07-2025
microsoft,Python,12-05-2025
microsoft,C#,10-03-2025
microsoft,C#,10-03-2025
microsoft,PowerShell,02-05-2025
microsoft,TeX,17-02-2025
microsoft,C#,28-06-2025
microsoft,R,22-06-2025
microsoft,PowerShell,11-07-2025
microsoft,Python,23-06-2025
microsoft,C++,10-03-2025
microsoft,R,10-08-2022
microsoft,C++,21-05-2025
microsoft,wdl,09-05-2025
microsoft,C,11-08-2024
microsoft,Python,01-08-2024
microsoft,HTML,04-04-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Java,18-06-2025
microsoft,TypeScript,19-12-2023
microsoft,Python,24-06-2025
microsoft,Ruby,16-11-2023
microsoft,Ruby,27-09-2024
microsoft,Ruby,16-11-2023
microsoft,TypeScript,25-05-2025
microsoft,C#,30-06-2025
microsoft,Swift,20-06-2025
microsoft,TypeScript,11-07-2025
microsoft,Swift,07-07-2025
microsoft,C#,11-07-2025
microsoft,TypeScript,11-07-2025
microsoft,TypeScript,02-07-2025
microsoft,Python,11-07-2025
microsoft,TypeScript,11-07-2025
microsoft,TypeScript,27-07-2024
microsoft,HTML,11-07-2025
microsoft,TypeScript,07-04-2025
microsoft,TypeScript,12-05-2025
microsoft,TypeScript,27-02-2024
microsoft,TypeScript,08-07-2025
microsoft,TypeScript,11-07-2025
microsoft,JavaScript,08-07-2025
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,05-06-2025
microsoft,HTML,27-03-2025
microsoft,Dart,07-04-2025
microsoft,C#,03-06-2025
microsoft,Python,27-06-2024
microsoft,Python,02-06-2025
microsoft,Python,30-06-2025
microsoft,Python,10-07-2025
microsoft,Ruby,27-01-2023
microsoft,Jupyter Notebook,09-07-2025
microsoft,TypeScript,11-02-2025
microsoft,Python,03-07-2025
microsoft,HTML,22-05-2025
microsoft,C#,14-05-2025
microsoft,TypeScript,04-04-2025
microsoft,Go,17-03-2025
microsoft,Python,01-06-2023
microsoft,C#,15-06-2025
microsoft,TypeScript,17-05-2025
microsoft,PowerShell,13-02-2025
microsoft,C#,05-07-2024
microsoft,Python,16-06-2025
microsoft,Python,19-06-2025
microsoft,C,17-06-2025
microsoft,HTML,11-05-2025
microsoft,Jupyter Notebook,14-05-2025
microsoft,Python,23-06-2025
microsoft,Go,17-03-2025
microsoft,C#,25-04-2025
microsoft,C#,04-04-2025
microsoft,C#,25-04-2025
microsoft,C#,25-04-2025
microsoft,PowerShell,03-04-2024
microsoft,C,06-07-2025
microsoft,C,20-05-2025
microsoft,C++,27-06-2025
microsoft,Groovy,19-07-2024
microsoft,JavaScript,23-04-2023
microsoft,TypeScript,10-07-2025
microsoft,C#,13-05-2025
microsoft,Python,25-05-2025
microsoft,C,11-08-2024
microsoft,F#,31-05-2025
microsoft,Shell,08-08-2024
microsoft,Bicep,30-08-2023
microsoft,C,03-06-2025
microsoft,C++,11-08-2024
microsoft,Scala,03-12-2023
microsoft,TypeScript,17-02-2024
microsoft,TSQL,21-02-2025
microsoft,C++,11-07-2025
microsoft,Python,08-05-2025
microsoft,C#,22-05-2025
microsoft,Shell,15-08-2024
microsoft,C#,04-04-2025
microsoft,C#,23-06-2025
microsoft,TypeScript,01-07-2025
microsoft,Jupyter Notebook,06-07-2025
microsoft,Java,26-05-2025
microsoft,C#,11-07-2025
microsoft,Groovy,19-07-2024
microsoft,Python,27-01-2025
microsoft,Jupyter Notebook,09-06-2025
microsoft,WDL,09-05-2025
microsoft,WDL,09-05-2025
microsoft,WDL,09-05-2025
microsoft,WDL,09-05-2025
microsoft,WDL,09-05-2025
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,04-01-2025
microsoft,C#,03-07-2024
microsoft,Java,07-07-2025
microsoft,Roff,22-04-2025
microsoft,C++,11-08-2024
microsoft,Python,19-06-2025
microsoft,Python,04-04-2025
microsoft,Python,18-06-2025
microsoft,Python,30-06-2025
microsoft,TypeScript,10-07-2025
microsoft,Jupyter Notebook,03-07-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,C#,11-07-2025
microsoft,JavaScript,11-07-2025
microsoft,C#,18-06-2025
microsoft,Python,05-07-2025
microsoft,JavaScript,10-08-2022
microsoft,JavaScript,09-05-2024
microsoft,JavaScript,04-06-2025
microsoft,JavaScript,09-05-2024
microsoft,JavaScript,09-05-2024
microsoft,JavaScript,29-03-2025
microsoft,JavaScript,16-11-2023
microsoft,Jupyter Notebook,09-06-2025
microsoft,JavaScript,04-06-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,05-07-2025
microsoft,JavaScript,14-09-2024
microsoft,PowerShell,18-06-2025
microsoft,PowerShell,15-04-2025
microsoft,Python,30-06-2025
microsoft,C++,25-03-2025
microsoft,C#,28-01-2023
microsoft,Python,18-06-2025
microsoft,C#,12-11-2023
microsoft,PowerShell,08-07-2025
microsoft,C#,08-09-2023
microsoft,Jupyter Notebook,27-03-2025
microsoft,C#,07-07-2025
microsoft,JavaScript,03-06-2025
microsoft,JavaScript,14-03-2025
microsoft,JavaScript,23-04-2024
microsoft,C#,15-11-2024
microsoft,JavaScript,16-11-2023
microsoft,Python,16-06-2025
microsoft,Python,12-09-2024
microsoft,C,09-07-2025
microsoft,Java,01-07-2025
microsoft,C#,11-07-2025
microsoft,TypeScript,09-07-2025
microsoft,JavaScript,28-01-2023
microsoft,C#,18-06-2025
microsoft,TypeScript,04-04-2025
microsoft,Dockerfile,09-07-2025
microsoft,Python,23-06-2025
microsoft,JavaScript,11-07-2025
microsoft,Java,17-06-2025
